REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_7,7. Craft and related trades workers,2024,465.03
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_8,"8. Plant and machine operators, and assemblers",2024,283.283
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_96,"96. Elementary occupations and skilled agricultural, forestry and fishery workers",2024,517.658
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_TOTAL,Total,2024,2689.363
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_1,1. Managers,2024,266.985
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_2,2. Professionals,2024,650.936
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_3,3. Technicians and associate professionals,2024,394.99
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_4,4. Clerical support workers,2024,214.688
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_5,5. Service and sales workers,2024,239.558
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_7,7. Craft and related trades workers,2024,436.168
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_8,"8. Plant and machine operators, and assemblers",2024,250.92
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_96,"96. Elementary occupations and skilled agricultural, forestry and fishery workers",2024,235.117
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_TOTAL,Total,2024,2382.051
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_1,1. Managers,2024,137.571
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_2,2. Professionals,2024,751.113
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_3,3. Technicians and associate professionals,2024,364.057
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_4,4. Clerical support workers,2024,352.501
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_5,5. Service and sales workers,2024,433.044
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_7,7. Craft and related trades workers,2024,28.862
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_8,"8. Plant and machine operators, and assemblers",2024,32.363
BEL,Belgium,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_96,"96. Elementary occupations and skilled agricultural, forestry and fishery workers",2024,282.541
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_TOTAL,Total,2024,4870.687
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_1,1. Managers,2024,431.941
CHE,Switzerland,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_2,2. Professionals,2024,1320.728
