REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,MIG,MIG_LABEL,TIME_PERIOD,VALUE
KOR,Republic of Korea,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2023,706
KOR,Republic of Korea,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2023,29
KOR,Republic of Korea,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2023,8
KOR,Republic of Korea,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2023,21
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,1344
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_TOTAL,Total,2022,1207
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2022,137
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2022,1285
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2022,1150
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2022,135
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2022,59
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2022,57
MYS,Malaysia,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2022,2
PHL,Philippines,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,310
PHL,Philippines,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,169
SGP,Singapore,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,36
SGP,Singapore,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_TOTAL,Total,2023,36
SGP,Singapore,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2023,0
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,595
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2024,67
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2024,528
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_TOTAL,Total,2024,554
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2024,64
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2024,490
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,41
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2024,3
THA,Thailand,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,38
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,75
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2023,17
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2023,58
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_TOTAL,Total,2023,75
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2023,17
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2023,58
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2020,1
ISR,Israel,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2020,1
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,1905
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2024,21
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2024,1884
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_TOTAL,Total,2024,1851
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2024,20
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2024,1831
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,54
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2024,1
TUR,Türkiye,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,53
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,83
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2022,15
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2022,68
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_TOTAL,Total,2022,83
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2022,15
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2022,68
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_TOTAL,Total,2022,0
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2022,0
ZAF,South Africa,A,Annual,INJ_FATL_NB,Cases of fatal occupational injury,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2022,0
