REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,MIG,MIG_LABEL,TIME_PERIOD,VALUE
TUR,Türkiye,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,3103.56
TUR,Türkiye,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2024,2418.63
TUR,Türkiye,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,3112.63
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,4.622
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2024,2.196
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2024,2.426
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2024,2.253
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2024,1.086
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2024,1.167
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,2.37
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2024,1.111
ZAF,South Africa,A,Annual,SDG_N881_RT,SDG 8.8.1: Non-fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,1.259
