REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,MTS,MTS_LABEL,TIME_PERIOD,VALUE
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,50.203
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,31.895
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,18.308
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,28.388
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,19.313
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,9.075
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,21.815
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,12.582
NLD,Netherlands,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,9.233
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,25.1
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,18.178
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,6.922
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_X,Not elsewhere classified,2018,
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,12.545
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,9.441
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,3.104
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_X,Not elsewhere classified,2018,
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,12.555
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,8.737
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,3.818
SWE,Sweden,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_X,Not elsewhere classified,2018,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_TOTAL,Total,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_SGLE,Single,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_MRD,Married,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_TOTAL,Total,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_SGLE,Single,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_MRD,Married,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_TOTAL,Total,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_SGLE,Single,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_MRD,Married,2022,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_SEP,Divorced or legally separated,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_SEP,Divorced or legally separated,2021,
CZE,Czechia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_SEP,Divorced or legally separated,2021,
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,2.614
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,1.964
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,0.651
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,1.889
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,1.407
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,0.482
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,0.725
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,0.557
DNK,Denmark,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,41.087
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,26.893
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,14.194
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_X,Not elsewhere classified,2018,
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,22.065
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,15.474
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,6.592
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_X,Not elsewhere classified,2018,
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,19.022
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,11.42
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,7.602
FIN,Finland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_X,Not elsewhere classified,2018,
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,98.529
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,40.12
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,58.409
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,40.291
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,21.964
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,18.328
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,58.238
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,18.156
GRC,Greece,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,40.081
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,55.748
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,34.98
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,20.767
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,27.986
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,19.796
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,8.19
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,27.761
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,15.184
HUN,Hungary,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,12.577
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2023,7.056
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2023,4.085
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2023,2.972
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2023,2.844
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2023,1.536
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2023,1.309
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2023,4.212
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2023,2.549
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2023,1.663
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_TOTAL,Total,2023,7.056
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_SGLE,Single,2023,2.813
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_MRD,Married,2023,2.972
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_WID,Widowed,2023,0.508
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_SEP,Divorced or legally separated,2023,0.764
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_TOTAL,Total,2023,2.844
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_SGLE,Single,2023,1.256
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_MRD,Married,2023,1.309
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_WID,Widowed,2023,
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_SEP,Divorced or legally separated,2023,0.164
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_TOTAL,Total,2023,4.212
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_SGLE,Single,2023,1.557
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_MRD,Married,2023,1.663
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_WID,Widowed,2023,0.392
IRL,Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_SEP,Divorced or legally separated,2023,0.601
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,3.832
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,3.235
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,1.861
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,1.265
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,1.97
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,1.97
NOR,Norway,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,83.282
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,46.552
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,36.73
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,44.037
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,28.712
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,15.325
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,39.245
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,17.84
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,21.405
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_TOTAL,Total,2024,48.726
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_SGLE,Single,2024,25.529
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_MRD,Married,2024,17.599
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_WID,Widowed,2024,2.265
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_DETAILS_SEP,Divorced or legally separated,2024,3.334
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_TOTAL,Total,2024,26.733
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_SGLE,Single,2024,16.647
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_MRD,Married,2024,7.145
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_WID,Widowed,2024,
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_DETAILS_SEP,Divorced or legally separated,2024,2.245
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_TOTAL,Total,2024,21.993
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_SGLE,Single,2024,8.882
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_MRD,Married,2024,10.454
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_WID,Widowed,2024,1.568
POL,Poland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_DETAILS_SEP,Divorced or legally separated,2024,1.089
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,67.546
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,37.109
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,30.437
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,30.709
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,20.204
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,10.506
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,36.837
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,16.906
PRT,Portugal,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,19.931
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2020,29.612
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,15.423
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,14.189
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2020,11.957
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,7.801
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,4.156
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2020,17.655
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2020,7.622
ROU,Romania,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_2,Married / Union / Cohabiting,2020,10.033
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_TOTAL,Total,2024,29.808
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_1,Single / Widowed / Divorced,2024,19.398
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,MTS_AGGREGATE_2,Married / Union / Cohabiting,2024,10.41
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_TOTAL,Total,2024,16.607
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_1,Single / Widowed / Divorced,2024,12.074
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,MTS_AGGREGATE_2,Married / Union / Cohabiting,2024,4.533
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_TOTAL,Total,2024,13.201
CAN,Canada,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,MTS_AGGREGATE_1,Single / Widowed / Divorced,2024,7.324
