REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,MIG,MIG_LABEL,TIME_PERIOD,VALUE
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2024,5.026
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,0.208
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2024,3.793
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2024,2.899
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2024,7.599
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2024,4.934
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2024,0.0
ARG,Argentina,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,0.217
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,1.722
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2016,1.76
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2017,1.808
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,1.93
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,4.872
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,5.134
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,5.71
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,5.04
CAN,Canada,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,5.198
CHL,Chile,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,3.058
CHL,Chile,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2018,4.637
CHL,Chile,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2018,0.545
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,18.04
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2017,0.0
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,3.92
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,4.637
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,4.658
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,5.307
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,4.659
COL,Colombia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,6.46
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2016,2.0
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2017,2.0
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,2.0
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,1.4
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,1.34
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,1.54
JPN,Japan,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,1.32
MEX,Mexico,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,7.69
MEX,Mexico,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2021,10.64
MEX,Mexico,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2021,3.04
URY,Uruguay,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,3.73
USA,United States of America,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,3.5
USA,United States of America,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2023,5.7
USA,United States of America,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2023,0.7
AUS,Australia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,1.416
AUS,Australia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2023,2.557
AUS,Australia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2023,0.149
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,5.31
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2016,5.26
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2017,5.19
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,5.09
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,4.57
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,4.65
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,4.27
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,4.33
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,3.93
KOR,Republic of Korea,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,3.86
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,14.58
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2022,21.15
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2022,3.9
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2022,16.82
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2022,26.36
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2022,4.12
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2022,3.73
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2022,4.24
MYS,Malaysia,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2022,0.84
PHL,Philippines,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,3.8
PHL,Philippines,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2017,9.6
PHL,Philippines,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,5.35
PHL,Philippines,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,3.2
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,1.9
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2016,1.9
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2017,1.2
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2018,1.2
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,1.1
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,0.9
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,1.1
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,1.3
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,0.99
SGP,Singapore,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,1.167
THA,Thailand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,5.46
THA,Thailand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,5.27
THA,Thailand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,5.39
THA,Thailand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,5.09
THA,Thailand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,5.11
THA,Thailand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,4.9
EGY,Egypt,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,10.7
EGY,Egypt,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2019,2.3
EGY,Egypt,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2020,5.0
EGY,Egypt,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2021,4.9
EGY,Egypt,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2022,2.9
ISR,Israel,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2023,1.625
ISR,Israel,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2023,3.367
ISR,Israel,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2020,0.05
NZL,New Zealand,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2015,2.3
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,11.47
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_MIGRANT,Migrants,2024,8.61
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2024,11.52
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2024,16.97
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_MIGRANT,Migrants,2024,11.8
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2024,17.05
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,0.95
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_MIGRANT,Migrants,2024,1.34
TUR,Türkiye,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,0.94
ZAF,South Africa,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_TOTAL,Total,2024,556.992
ZAF,South Africa,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_T,Total,MIG_STATUS_NONMIG,Non migrants,2024,556.992
ZAF,South Africa,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_TOTAL,Total,2024,116.076
ZAF,South Africa,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_M,Male,MIG_STATUS_NONMIG,Non migrants,2024,116.076
ZAF,South Africa,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_TOTAL,Total,2024,440.917
ZAF,South Africa,A,Annual,SDG_F881_RT,SDG 8.8.1: Fatal occupational injuries per 100'000 workers,SEX_F,Female,MIG_STATUS_NONMIG,Non migrants,2024,440.917
